301;" 
Um movimento sensual (sensual)
Um movimento bem sexy (sexy)
Um movimento bem sexy (sexy)
Já tá chegando o Braga Boys começa a dança que é uma (bomba)
Para dançar isso aqui é (Bomba)
Para balançar isso aqui é (Bomba)
Para mexer isso aqui é (Bomba)
E a mulherada se joga assim, assim, assim, assim
todo mundo
com uma mão vai na cabeça,
uma mão vai na cabeça
O movimento é (sexy)
O movimento é (sexy)
Bota a mão nessa cintura
Bota a mão nessa cintura
O movimento é (sexy)
O movimento é (sexy)
E agora vamos começar
Devagarinho até em baixo, em baixo, em baixo
Devagarinho até em cima, em cima, em cima
Devagarinho até em baixo, em baixo, em baixo
Devagarinho até em cima, em cima, em cima
(Sensual)
O movimento é sensual (Sensual)
O movimento é bem sexy (Sexy)
O movimento é bem sexy (sexy)
Já tá chegando o Braga Boys começa a dança que é uma (Bomba)
Para dançar isso aqui é (Bomba)
Para balançar isso aqui é (Bomba)
E a mulherada se joga (Bomba)
E os marmanjos dançando é (Bomba)
Tudo o que a rádio já toca é (Bomba)
E na boate já rola (Bomba)
E a galera já dança (Bomba)
--suavecito para abajo, para abajo, para abajo
suavecito para arriba, para arriba, para arriba
suavecito para abajo, para abajo, para abajo
suavecito para arriba, para arriba, para arriba
Un movimento sensual
Un movimento muy sexy
Un movimento muy sexy--
(sensual)
O movimiento é sensual (sensual)
O movimiento é bem sexy (sexy)
O movimiento é bem sexy (sexy)
Já tá chegando o Braga Boys começa a dança que é uma (Bomba)
Para dançar isso aqui é (Bomba)
Para balançar isso aqui é (Bomba)
Para mexer isso aqui é (Bomba)
E a mulherada se joga assim, assim, assim, assim
todo mundo
com uma mão vai na cabeça,
uma mão vai na cabeça
O movimento é (sexy)
O movimento é (sexy)
Bota a mão nessa cintura
Bota a mão nessa cintura
O movimento é (sexy)
O movimento é (sexy)
E agora vamos começar
Devagarinho até em baixo, em baixo, em baixo
Devagarinho até em cima, em cima, em cima
Devagarinho até em baixo, em baixo, em baixo
Devagarinho até em cima, em cima, em cima
(sensual)
O movimiento é sensual (sensual)
O movimiento é bem sexy (sexy)
O movimiento é bem sexy (sexy)
Já tá chegando o Braga Boys começa a dança que é uma (Bomba)
Para dançar isso aqui é (Bomba)
Para balançar isso aqui é (Bomba)
E a mulherada se joga (Bomba)
E os marmanjos dançando é (Bomba)
Tudo o que a rádio já toca é (Bomba)
E na boate já rola (Bomba)
Toda a galera já dança (Bomba)
Por isso pega na cintura
e acaba, e acaba, acaba, acaba, acaba logo
e acaba, e acaba, acaba, acaba, acaba logo
e acaba, e acaba, acaba, acaba, acaba logo
e acaba, e acaba, acaba, acaba, acaba logo "
426;" 
Tô planejando ficar rico esse ano
Vou fazer um assalto a banco
Pra minha vida melhorar
Chama o Patrão
Que é especialista no assunto
Já que é trabalho em grupo
O bonde tem que fechar
Tira minhas férias em Fernando de Noronha
Várias princesas e maconha
Espera o tempo passar
Vira empresário de um mc que é top
Compra uma cobertura e iate em Guarujá
Tô marolando, tipo ostentação de chefe
Eu queria uma Hornet
Logo tive a coleção
Pedi a Deus pra ser bem sucedido
Logo fui correspondido
Ai no tik alo dj elminha
Esse cara que é o chefao
Então
Traz a nossa taça
Escuta o meu som
Pra comemorar o Tik faz chover Chandon
Hoje a noite é nossa
Nós ta tirando onda
Esse é o bonde do tik
Tá tudo na nossa
Traz a nossa taça
Escuta o meu som
Pra comemorar o Tik faz chover Chandon
Hoje a noite é nossa
Nós ta tirando onda
Esse é o bonde do tik
Tá tudo na nossa "
1;" 
[Nego do Borel]
Você partiu meu coração, ai
Mas meu amor, não tem problema, não, não
Agora vai sobrar então (o quê? O quê? Ai)
Um pedacim pra cada esquema
Só um pedacim
[Wesley Safadão]
Você partiu meu coração
Ai, meu coração
Mas meu amor, não sinta pena, não, não
Que agora vai sobrar então
Um pedacim pra cada esquema
Só um pedacim
[Nego do Borel]
Se eu não guardo nem dinheiro
Que dirá guardar rancor
Você vacilou primeiro
Nosso caso acabou
[Wesley Safadão]
E se na fossa eu fui caseiro
Quando passa, eu sou terror
Tô na vida de solteiro
Preparado pro caô
[Nego do Borel e Wesley Safadão]
Você partiu meu coração
Ai, meu coração
Mas meu amor, não tem problema, não, não
Que agora vai sobrar então (o que, Safadão? O que, Safadão?)
Um pedacim pra cada esquema
Só um pedacim
[Anitta]
Eu nunca quis seu coração
Amor demais só dá problema, não, não
Mas você pode ser, então (adivinha, o quê? Vai)
Um pedacim do meu esquema
Só um pedacim
Já passou, tá resolvido
Segue em frente e desapega
Mas se eu rebolar, duvido
Que você não desespera
[Wesley Safadão]
Te esquecer não foi problema
O problema é resolver
Essa chuva de esquema
Que eu tenho que atender
[Nego do Borel]
Segunda eu encontro a vizinha de cima
Na terça eu encontro a vizinha do lado
Quarta é o dia daquela menina
Que mora na esquina da rua de baixo
Quinta eu começo já de manhã cedo
Porque tem mais duas, não dá pra negar
Fim de semana, tá tudo embolado
É tanto esquema, nem dá pra contar
[Wesley Safadão, Nego do Borel e Anitta]
Você partiu meu coração
(Ai, meu coração)
Mas meu amor, não tem problema, não, não
Mas você pode ser então (o quê? O quê?)
Um pedacim do meu esquema
Só um pedacim
Você partiu meu coração (eu?!)
Ai, meu coração!
Mas meu amor, não sinta pena, não, não
Agora vai sobrar então (o que, Safadão? O que, Safadão?)
Um pedacim pra cada esquema
Só um pedacim "
465;" 
se você pretende sustentar opinião
e discutir por discutir
só para ganhar a discussão
eu lhe asseguro, pode crer
que quando fala o coração
as vezes é melhor perder
do que ganhar, você vai ver
já percebi a confusão
você quer prevalecer
a opinião sobre a razão
não pode ser, não pode ser
pra que trocar o sim por não
se o resultado é solidão
em vez de amor uma saudade
vai dizer quem tem razão "
72;" 
Coisa mais bonita é você, assim, justinho você
Eu juro, eu não sei por que você
Você é mais bonita que a flor, quem dera, a primavera da flor
Tivesse todo esse aroma de beleza, que é o amor
Perfumando a natureza, numa forma de mulher
Porque tão linda assim não existe, a flor, nem mesmo a cor não existe,
E o amor, nem mesmo o amor existe
Porque tão linda assim não existe, a flor, nem mesmo a cor não existe "
338;" 
Agora que as piranha me quer
Você também tá me querendo
Agora eu quero quem bem em quer
Nessa você saiu perdendo
Porque hoje eu sou mais eu
Se tu não deu valor vai vendo
Que perdeu
Que hoje eu sou mais eu
Eu se tu não deu valor
Vai vendo que perdeu
Preferiu suas amigas
Não deu assistência
Abriu concorrência
Sofreu consequência
Eu to sem dona na pista
De whisky e marola
Não quis nas antiga
E agora ela chora
Agora que as piranha me quer
Agora que as piranha me quer
Você também tá me querendo
Agora eu quero quem bem em quer
Nessa você saiu perdendo
Porque hoje eu sou mais eu
Se tu não deu valor vai vendo
Que perdeu
Que hoje eu sou mais eu
Eu se tu não deu valor
Vai vendo que perdeu
Preferiu suas amigas
Não deu assistência
Abriu concorrência
Sofreu consequência
Eu to sem dona na pista
De whisky e marola
Não quis nas antiga
E agora ela chora
Agora que as piranha me quer
Preferiu suas amigas
Não deu assistência
Abriu concorrência
Sofreu consequência
Eu to sem dona na pista
De whisky e marola
Não quis nas antiga
E agora ela chora
Agora que as piranha me quer "
551;" 
Xo eu falar, da minha roupa não dê palpite
Se eu uso roupa curta eu não tô fazendo convite
Que critique o preconceito existe
Se é saia longa é crente
Se é curta já dão chilique
Não me arrumo pros outros me arrumo pra mim mesma
Nem preciso de muito já é claro minha beleza
Passei na rua, roupa curta, e fez psiu
Se toca presta atenção não é fácil, tio
Respeito é pra quem tem
Mas quero ver qual é
Respeite os outros e se fosse tua mulher?
É, tio, aí cê ia ficar na picadilha
Pros os outros é refresco, com os outros é malícia?
Cê acha mesmo que eu tenho o tempo inteiro
Pra gastar ali em frente do cabeleireiro
Unha, maquiagem, cabelo, depilação
Namoro com o espelho, não é pra qualquer vacilão
Me arrumo pra mim
Sei a beleza te fascina
Adoro um elogio que aumente a autoestima
Gostosa, delícia, e se fosse tua irmã?
Me chame de bela dama eu te chamo de Don Juan
Uso roupa curta e não to fazendo convite
Quem manda em mim sou eu
E não preciso de palpite
Eu não te dou respeito porque ele é meu por direito
Cê saiba respeita pra exigir respeito
Uso roupa curta e não to fazendo convite
Quem manda em mim sou eu
E não preciso de palpite
Eu não te dou respeito porque ele é meu por direito
Cê saiba respeita pra exigir respeito
E a gostosa da sua irmã? "
722;" 
Um cantinho, um violão
Esse amor, uma canção
Pra fazer feliz a quem se ama
Muita calma pra pensar
E ter tempo pra sonhar
Da janela vê-se o Corcovado,
O Redentor que lindo!
Quero a vida sempre assim
Com você perto de mim
Até o apagar da velha chama
E eu que era triste
Descrente deste mundo
Ao encontrar você eu conheci
O que é felicidade meu amor "
299;" 
Como José teve um sonho e contou
Você pode sonhar que Deus vai cumprir
Mesmo em prisão ele não desistiu
Esperou a promessa e Deus a porta abriu
Deus vai fazer o que você sonhar
Pois os sonhos de Deus ninguém pode frustrar
O sol e a lua vão te obedecer
Toda autoridade estará com você
Deus vai realizar os teus sonhos
Mesmo em tempo de seca
Muita chuva terá
Você agora está no deserto
Mas eu sei que está perto
Da sua benção chegar
A vontade de Deus
Ninguém pode frustrar
Nossos sonhos vai realizar
Não desista jamais
Faça como José
Que esperou Deus agir e venceu
Através da fé "
684;" 
E aí dj allan, olha só chapa
O samuka tá bem louco de..

Viagem num sonho louco
Surgiu um cara engraçado
Puxava um carrinho
E em sua orelha um baseado
Não vi da onde veio ele apareceu do nada
Chinelo, calça, blusa, boina e o cabelo ralo
Chegando no sapato, pediu o bic pra mim
Tranquilade, empresto sim
Na sequencia perguntou se ia me incomodar
Aquele baseado do meu lado ele fumar
Fogo na bomba velhinho, ascende logo esse bamba
Joga a fumaça pro ar, quero ver a nuvem branca
Olhou pra mim o véio bolado e veio a falar:
- maconha boa hoje em dia é ruim de se achar
Cabeça-de-nêgo, manga-rosa não encontrado
Só camumila, mato, paia, bosta de cavalo.
- espera aê vai devagar não é assim tiozinho
Você já fumou a do verdinho?
Dizem que essa daí pra ele era novidade
- então senta aí vamo fumar um beck de verdade.
Sentiu o cheiro do verde, o velho ficou contente
Falou o  cheiro tá bom, quero ver se faz a mente.
Me dá o bic que eu vou incendiar agora
Canabbis bom é outra fita só sente a marola
Não me acorde, tô a pampa, já tô japonês
Segura, pega, fuma, vem chegou a sua vez
Rapido dois, 5 pega, mano é forte de dragão
Vai devagar velhote, vai ficar doidão
Levantou o véio chapado e deu a mão pra mim
Saiu cambando, dizendo assim:
A do verdinho te deixa legal
Suavidade boa brisa não te faz mal
A do verde que te faz pensar..
A erva é pura, tô na luta pra legalizar.
A do verdinho te deixa legal
Suavidade boa brisa não te faz mal
A do verde que te faz pensar..
A erva é pura e to na luta pra legalizar..
É pra legalizar.. "
308;" 
Mais que menina linda
Você já me encantou
Chamou minha atenção
Com esse lindo popo
Com esse lindo popo
Com esse lindo popo
Novinha, que delícia
Novinha, que delícia
Tu sarrou bem gostoso e jogou, jogou, jogou, jogou
Jogou seu popo na pica
Novinha, que delícia
Novinha, que delícia
Tu sarrou bem gostoso e jogou, jogou, jogou, jogou
Jogou seu popo na pica
Novinha, que delícia
Novinha, que delícia
R7 tá mandando para todas as menina "
646;" 
Vou me levantar e abrir a minha porta
Esperar o meu amado chegar, e quando ele chegar
Eu vou convidá-lo pra entrar em minha casa
Isso é tudo que preciso, isso é tudo que mais quero
Estou desesperado
Pra ter sua presença em minha vida
Em minha casa
Entra em minha casa
Vem cear comigo
Sua presença sempre foi meu prazer
Fique a vontade
Sem pressa de ir embora
Se quiser pousar
Minha casa é o seu lugar "
371;" 
Eu já tô preparando o nosso cantinho
Do jeito que você sempre sonhou
Na porta, um tapete de bem-vindo
E na janela, aguinha pro beija-flor
Na estante, tem porta-retrato com foto do primeiro beijo
Na sala, aquele carpet que você viu e gostou
Pequenos detalhes, a gente arruma com tempo
O importante é que aqui nessa casa habita o amor
Meu e seu, seu e meu, nosso amor
As paredes pintadas da cor preferida, até o nosso gosto é igual
E se falta dinheiro, a gente dá jeito, tem crise em qualquer casal
Não faz mal, a nossa riqueza é sentimental
Não faz mal, minha Mega-Sena, meu prêmio ideal
É você
É você, iêê
É você
Na estante, tem porta-retrato com foto do primeiro beijo
Na sala, aquele carpet que você viu e gostou
Pequenos detalhes, a gente arruma com tempo
O importante é que aqui nessa casa habita o amor
Meu e seu, seu e meu, nosso amor
As paredes pintadas da cor preferida, até o nosso gosto é igual
E se falta dinheiro, a gente dá jeito, tem crise em qualquer casal
Não faz mal, a nossa riqueza é sentimental
Não faz mal, minha Mega-Sena, meu prêmio ideal 
As paredes pintadas da cor preferida, até o nosso gosto é igual
E se falta dinheiro, a gente dá jeito, tem crise em qualquer casal
Não faz mal, a nossa riqueza é sentimental
Não faz mal, minha Mega-Sena, meu prêmio ideal
É você
É você, iê
É você
É você "
388;" 
A noite chegou, eu estou a clamar
O medo chegou, eu estou a chorar
Mas tua palavra diz
Que o choro pode uma noite durar
E pela manhã a alegria virá
Mas, Senhor, a noite é longa
E demora a passar
E os meus inimigos estão a zombar de mim
Porém, olho para o céu, de onde me virá o socorro
Então, ouço a tua doce voz a me acalmar
Eu estou contigo, não te deixarei
Durante a noite, tua voz ouvirei
Passo a noite contigo pra te guardar
E, pela manhã, minha promessa em tua vida se cumprirá
Eu sou o Deus do dia, o Deus da noite, da madrugada
Eu sou o teu abrigo, estou contigo
Não te deixarei "
340;" 
Matar os polícia é a nossa meta
Fala pra nóis quem é o poder
Mente criminosa, coração bandido
Sou fruto de guerras e rebeliões
Comecei menor, já no 157
Hoje meu vício é roubar, profissão perigo
Especialista, formado na faculdade criminosa
Armamento pesado, ataque soviético
É que esse é o bonde do mk porque
Quem manda aqui
É o 1P e 2C, fala pra nóis quem é o poder
Fala pra nóis quem é o poder
Se tu quer ouvir apologia, eu te apresento nosso arsenal
Uma AK, pistola Glock, G3, mini-use
762 Fundador Parafal, a R15, a R Baby Magno Macs
Fuzil holandês, MP5 762, Semiautomática M16, AP Colt
190 Galac Torrents, Meiota e 50
Especialista em assaltos bancários
Formado na faculdade criminosa
Sub use, Aim check, Flatclonos, Ponto 40
Tipo guerrilha, São Paulo, SP, a grande capital é toda nossa
Meu nome você quer saber
Pra me denunciar pros verme da d*
Quer me rastrear e toma lá, dá cá, bate de frente, faz sua parte
É nóis que soma e nóis que tá
Forma de expressão pra mim não interessa
Estamos embraçado na mesma missão
Matar os polícia é a nossa meta
Se tu quer ouvir apologia, eu te apresento
Nosso arsenal (ham), esse é o kit do mal
Fala pra nóis quem é o poder
Matar os policia é a nossa meta
Fala pra nóis quem é o poder
Mente criminosa, coração bandido
Sou fruto de guerras e rebeliões
Comecei menor já no 157
Hoje meu vício e roubar, profissão perigo
Especialista, formado na faculdade criminosa
Armamento pesado, ataque soviético
É que esse é o bonde do mk
Porque quem manda aqui
É o 1 p e 2 c, fala pra nóis que é o poder
Fala pra nóis quem é o poder
Se tu quer ouvir apologia, eu te apresento nosso arsenal
Uma AK, pistola Glock, G3, mini-use
762 Fundador Parafal, a R15, a R Baby Magno Macs
Fuzil holandês, MP5 762, Semiautomática M16, AP Colt
190 Galac Torrents, Meiota e 50
Especialista em assaltos bancários
Formado na faculdade criminosa
Sub use, Aim check, Flatclonos, Ponto 40
Tipo guerrilha, São Paulo, SP, a grande capital é toda nossa
Meu nome você quer saber
Pra me denunciar pros verme da d*
Quer me rastrear e toma lá, dá cá
Bate de frente, faz sua parte
É nóis que soma e nóis que tá
Forma de expressão pra mim não interessa
Estamos embraçado na mesma missão
Matar os polícia é a nossa meta
Se tu quer ouvir apologia, eu te apresento
Nosso arsenal (ham), esse é o kit do mal
Se tentar, tu sai furado! "
